"pars.d_s" "pars.s_s" "pars.r_s" "pars.q_s" "pars.w_w" "pars.a_w" "pars.h_w" "pars.f_min" "pars.f_max" "pars.r_0" "pars.f_0" "pars.q_0" "pars.v_0" "pars.p_0" "pars.e_0" "pars.n_0_a" "pars.n_0_b" "pars.res" "frequency" "power" "pars.d_s.1" "pars.s_s.1" "pars.r_s.1" "pars.q_s.1" "pars.w_w.1" "pars.a_w.1" "pars.h_w.1" "pars.f_min.1" "pars.f_max.1" "pars.r_0.1" "pars.f_0.1" "pars.q_0.1" "pars.v_0.1" "pars.p_0.1" "pars.e_0.1" "pars.n_0_a.1" "pars.n_0_b.1" "pars.res.1" "frequency.1" "power.1" "pars.d_s.2" "pars.s_s.2" "pars.r_s.2" "pars.q_s.2" "pars.w_w.2" "pars.a_w.2" "pars.h_w.2" "pars.f_min.2" "pars.f_max.2" "pars.r_0.2" "pars.f_0.2" "pars.q_0.2" "pars.v_0.2" "pars.p_0.2" "pars.e_0.2" "pars.n_0_a.2" "pars.n_0_b.2" "pars.res.2" "frequency.2" "power.2" "pars.d_s.3" "pars.s_s.3" "pars.r_s.3" "pars.q_s.3" "pars.w_w.3" "pars.a_w.3" "pars.h_w.3" "pars.f_min.3" "pars.f_max.3" "pars.r_0.3" "pars.f_0.3" "pars.q_0.3" "pars.v_0.3" "pars.p_0.3" "pars.e_0.3" "pars.n_0_a.3" "pars.n_0_b.3" "pars.res.3" "frequency.3" "power.3" "pars.d_s.4" "pars.s_s.4" "pars.r_s.4" "pars.q_s.4" "pars.w_w.4" "pars.a_w.4" "pars.h_w.4" "pars.f_min.4" "pars.f_max.4" "pars.r_0.4" "pars.f_0.4" "pars.q_0.4" "pars.v_0.4" "pars.p_0.4" "pars.e_0.4" "pars.n_0_a.4" "pars.n_0_b.4" "pars.res.4" "frequency.4" "power.4" "pars.d_s.5" "pars.s_s.5" "pars.r_s.5" "pars.q_s.5" "pars.w_w.5" "pars.a_w.5" "pars.h_w.5" "pars.f_min.5" "pars.f_max.5" "pars.r_0.5" "pars.f_0.5" "pars.q_0.5" "pars.v_0.5" "pars.p_0.5" "pars.e_0.5" "pars.n_0_a.5" "pars.n_0_b.5" "pars.res.5" "frequency.5" "power.5" "pars.d_s.6" "pars.s_s.6" "pars.r_s.6" "pars.q_s.6" "pars.w_w.6" "pars.a_w.6" "pars.h_w.6" "pars.f_min.6" "pars.f_max.6" "pars.r_0.6" "pars.f_0.6" "pars.q_0.6" "pars.v_0.6" "pars.p_0.6" "pars.e_0.6" "pars.n_0_a.6" "pars.n_0_b.6" "pars.res.6" "frequency.6" "power.6" "pars.d_s.7" "pars.s_s.7" "pars.r_s.7" "pars.q_s.7" "pars.w_w.7" "pars.a_w.7" "pars.h_w.7" "pars.f_min.7" "pars.f_max.7" "pars.r_0.7" "pars.f_0.7" "pars.q_0.7" "pars.v_0.7" "pars.p_0.7" "pars.e_0.7" "pars.n_0_a.7" "pars.n_0_b.7" "pars.res.7" "frequency.7" "power.7" "pars.d_s.8" "pars.s_s.8" "pars.r_s.8" "pars.q_s.8" "pars.w_w.8" "pars.a_w.8" "pars.h_w.8" "pars.f_min.8" "pars.f_max.8" "pars.r_0.8" "pars.f_0.8" "pars.q_0.8" "pars.v_0.8" "pars.p_0.8" "pars.e_0.8" "pars.n_0_a.8" "pars.n_0_b.8" "pars.res.8" "frequency.8" "power.8" "pars.d_s.9" "pars.s_s.9" "pars.r_s.9" "pars.q_s.9" "pars.w_w.9" "pars.a_w.9" "pars.h_w.9" "pars.f_min.9" "pars.f_max.9" "pars.r_0.9" "pars.f_0.9" "pars.q_0.9" "pars.v_0.9" "pars.p_0.9" "pars.e_0.9" "pars.n_0_a.9" "pars.n_0_b.9" "pars.res.9" "frequency.9" "power.9"
"81" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -151.521095036505 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -140.775795042356 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -148.931980627531 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -166.240120468796 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -146.078917066737 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -147.91466628468 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -147.511718995861 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -141.341636526019 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -179.079122054579 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 65.6060606060606 -182.680884119852
"82" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -152.298099274036 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -141.548246568919 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -149.707919089763 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -167.022898017793 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -146.85365891453 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -148.690180806443 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -148.28706476879 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -142.114336707869 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -179.866807654763 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 66.3636363636364 -183.469964322369
"83" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -153.081475400526 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -142.327129501516 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -150.490243261766 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -167.811976775986 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -147.634802086856 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -149.472086560267 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -149.068803975086 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -142.893465018684 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -180.660743786851 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.1212121212121 -184.265280895997
"84" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -153.871171560246 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -143.112390509595 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -151.278900942238 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -168.607306770709 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -148.422293995797 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -150.260331207808 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -149.856884221888 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -143.678968208961 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -181.460881719282 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 67.8787878787879 -185.066785351499
"85" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -154.66713723864 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -143.903977655453 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -152.073841282852 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -169.408839304019 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -149.216083419841 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -151.054863768425 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -150.65125447593 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -144.470794419128 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -182.26717393894 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 68.6363636363636 -185.874430406796
"86" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -155.469323204253 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -144.701840333706 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -152.87501472963 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -170.21652689742 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -150.016120444624 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -151.855634560337 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -151.45186500461 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -145.268893119156 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -183.079574098739 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 69.3939393939394 -186.688169935318
"87" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -156.277681454332 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -145.505929214587 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -153.682372968033 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -171.030323240118 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -150.822356407412 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -152.662595145498 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -152.258667320774 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -146.073215051985 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -183.898036968573 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.1515151515152 -187.507958917673
"88" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -157.092165163797 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -146.316196190749 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -154.495868871442 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -171.850183140503 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -151.634743845024 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -153.475698277884 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -153.07161413093 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -146.883712180452 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -184.722518389369 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 70.9090909090909 -188.333753396369
"89" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -157.912728637304 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -147.132594327269 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -155.315456452764 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -172.676062480582 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -152.453236444904 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -154.294897854911 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -153.89065928659 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -147.700337637415 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -185.552975229958 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 71.6666666666667 -189.16551043331
"90" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -158.739327264145 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -147.955077814633 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -156.141090818905 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -173.507918173137 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -153.277788999093 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -155.120148871732 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -154.715757738494 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -148.52304567884 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -186.389365346549 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 72.4242424242424 -190.003188069853
"91" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -159.571917475762 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -148.783601924418 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -156.972728127876 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -174.345708121378 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -154.108357360863 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -155.951407378178 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -155.546865493487 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -149.351791639596 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -187.231647544576 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.1818181818182 -190.846745289201
"92" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -160.410456705671 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -149.618122967509 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -157.810325548336 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -175.189391180897 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -154.944898403814 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -156.788630438148 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -156.383939573846 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -150.186531891764 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -188.079781542747 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 73.9393939393939 -191.696141980957
"93" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -161.254903351608 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -150.45859825461 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -158.653841221375 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -176.038927123742 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -155.787369983239 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -157.631776091239 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -157.226937978848 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -151.027223805247 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -188.9337279391 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 74.6969696969697 -192.551338907655
"94" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -162.105216739726 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -151.304986058922 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -159.503234224372 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -176.894276604463 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -156.635730899583 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -158.480803316471 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -158.075819648446 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -151.873825710528 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -189.793448178926 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 75.4545454545455 -193.412297673122
